iso3_country,sector,subsector,start_Time,end_time,gas,emissions_quantity,temporal_granularity,Emission_qty_avg_replaced
RUS,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,122120.72,annual,122120.7191
RWA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
RWA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SAU,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,5304,annual,5304
SAU,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,17755,annual,17755
SAU,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,17131,annual,17131
SAU,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,17949,annual,17949
SAU,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,18711,annual,18711
SAU,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,22908,annual,22908
SAU,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,23594,annual,23594
SAU,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,20252,annual,20252
SAU,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,37345,annual,37345
SAU,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,31615,annual,31615
SAU,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,28861.4,annual,28861.40308
SDN,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SDN,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SEN,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SGP,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SGS,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SHN,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SJM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,3878,annual,3878.000028
SLB,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,3161,annual,3161.000023
SLB,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,19960,annual,19960.00015
SLB,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,21368,annual,21368.00016
SLB,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,15418,annual,15418.00011
SLB,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SLB,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SLE,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,23158,annual,23158
SLE,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,23766,annual,23766
SLE,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,31040,annual,31040
SLE,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,33644,annual,33644
SLE,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,32706,annual,32706
SLE,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,48720,annual,48720
SLE,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,27977,annual,27977
SLE,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,33957,annual,33957
SLE,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,36302,annual,36302
SLE,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,39986,annual,39986
SLE,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,36580.71,annual,36580.71231
SLV,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SLV,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SMR,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SOM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SPM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SRB,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SSD,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
STP,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,66240,annual,66240.00048
SUR,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SUR,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SVK,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SVN,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SWE,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SWZ,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SXM,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SYC,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
SYR,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
TCA,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
TCD,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2016,2016,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2017,2017,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2018,2018,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2019,2019,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2020,2020,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2021,2021,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2022,2022,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2023,2023,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2024,2024,co2e_100yr,0,annual,25116.93002
TGO,mineral-extraction,bauxite-mining,2025,2025,co2e_100yr,0,annual,25116.93002
THA,mineral-extraction,bauxite-mining,2015,2015,co2e_100yr,0,annual,25116.93002
